ID_RA;RA;ANO;NATUREZA;COD_NATUREZA;MÊS;QUANTIDADE
20;RIACHO-FUNDO;2022;HOMICÍDIO;7;7;0
20;RIACHO-FUNDO;2022;HOMICÍDIO;7;8;0
20;RIACHO-FUNDO;2022;HOMICÍDIO;7;9;2
20;RIACHO-FUNDO;2022;HOMICÍDIO;7;10;0
20;RIACHO-FUNDO;2022;HOMICÍDIO;7;11;1
20;RIACHO-FUNDO;2022;HOMICÍDIO;7;12;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;1;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;2;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;3;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;4;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;5;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;6;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;7;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;8;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;9;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;10;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;11;0
20;RIACHO-FUNDO;2022;LATROCÍNIO;27;12;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;1;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;2;1
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;3;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;4;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;5;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;6;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;7;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;8;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;9;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;10;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;11;0
20;RIACHO-FUNDO;2022;LESÃO CORPORAL SEG. DE MORTE;28;12;0
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;1;3
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;2;3
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;3;3
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;4;3
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;5;3
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;6;6
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;7;4
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;8;5
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;9;2
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;10;4
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;11;3
20;RIACHO-FUNDO;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;12;2
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;1;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;2;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;3;2
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;4;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;5;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;6;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;7;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;8;1
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;9;1
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;10;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;11;0
20;RIACHO-FUNDO;2022;POSSE/PORTE DE ARMA;30;12;0
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;1;10
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;2;15
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;3;17
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;4;7
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;5;13
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;6;14
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;7;9
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;8;15
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;9;24
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;10;15
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;11;10
20;RIACHO-FUNDO;2022;ROUBO A TRANSEUNTE;3;12;17
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;1;1
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;2;1
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;3;2
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;4;1
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;5;4
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;6;0
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;7;1
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;8;2
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;9;2
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;10;1
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;11;2
20;RIACHO-FUNDO;2022;ROUBO DE VEÍCULO;8;12;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;1;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;2;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;3;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;4;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;5;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;6;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;7;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;8;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;9;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;10;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;11;0
20;RIACHO-FUNDO;2022;ROUBO EM COLETIVO;4;12;0
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;1;2
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;2;0
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;3;1
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;4;1
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;5;1
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;6;0
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;7;1
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;8;2
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;9;1
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;10;0
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;11;0
20;RIACHO-FUNDO;2022;ROUBO EM COMÉRCIO *;31;12;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;1;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;2;1
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;3;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;4;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;5;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;6;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;7;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;8;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;9;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;10;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;11;0
20;RIACHO-FUNDO;2022;ROUBO EM RESIDÊNCIA;6;12;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;1;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;2;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;3;1
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;4;1
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;5;1
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;6;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;7;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;8;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;9;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;10;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;11;0
20;RIACHO-FUNDO;2022;TENTATIVA DE HOMICÍDIO;13;12;1
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;1;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;2;1
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;3;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;4;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;5;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;6;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;7;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;8;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;9;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;10;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;11;0
20;RIACHO-FUNDO;2022;TENTATIVA DE LATROCÍNIO;19;12;0
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;1;4
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;2;0
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;3;5
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;4;6
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;5;1
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;6;4
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;7;0
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;8;2
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;9;1
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;10;2
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;11;3
20;RIACHO-FUNDO;2022;TRÁFICO DE DROGAS;11;12;3
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;1;8
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;2;4
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;3;7
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;4;4
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;5;3
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;6;4
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;7;4
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;8;8
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;9;2
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;10;6
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;11;5
20;RIACHO-FUNDO;2022;USO E PORTE DE DROGAS;32;12;3
20;RIACHO-FUNDO;2023;ESTUPRO;1;1;1
20;RIACHO-FUNDO;2023;ESTUPRO;1;2;0
20;RIACHO-FUNDO;2023;ESTUPRO;1;3;2
20;RIACHO-FUNDO;2023;ESTUPRO;1;4;0
20;RIACHO-FUNDO;2023;ESTUPRO;1;5;1
20;RIACHO-FUNDO;2023;ESTUPRO;1;6;1
20;RIACHO-FUNDO;2023;ESTUPRO;1;7;2
20;RIACHO-FUNDO;2023;ESTUPRO;1;8;1
20;RIACHO-FUNDO;2023;ESTUPRO;1;9;2
20;RIACHO-FUNDO;2023;ESTUPRO;1;10;4
20;RIACHO-FUNDO;2023;ESTUPRO;1;11;2
20;RIACHO-FUNDO;2023;ESTUPRO;1;12;0
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;1;2
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;2;2
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;3;1
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;4;0
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;5;1
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;6;3
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;7;2
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;8;2
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;9;0
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;10;0
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;11;5
20;RIACHO-FUNDO;2023;FURTO A TRANSEUNTE;2;12;1
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;1;5
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;2;7
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;3;3
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;4;6
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;5;13
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;6;7
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;7;7
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;8;12
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;9;3
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;10;7
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;11;2
20;RIACHO-FUNDO;2023;FURTO EM VEÍCULO;23;12;1
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;1;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;2;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;3;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;4;1
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;5;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;6;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;7;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;8;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;9;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;10;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;11;0
20;RIACHO-FUNDO;2023;HOMICÍDIO;7;12;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;1;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;2;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;3;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;4;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;5;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;6;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;7;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;8;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;9;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;10;1
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;11;0
20;RIACHO-FUNDO;2023;LATROCÍNIO;27;12;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;1;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;2;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;3;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;4;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;5;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;6;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;7;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;8;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;9;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;10;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;11;0
20;RIACHO-FUNDO;2023;LESÃO CORPORAL SEG. DE MORTE;28;12;0
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;1;2
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;2;0
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;3;1
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;4;1
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;5;6
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;6;0
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;7;3
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;8;8
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;9;3
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;10;3
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;11;1
20;RIACHO-FUNDO;2023;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;12;2
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;1;3
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;2;2
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;3;1
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;4;1
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;5;1
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;6;0
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;7;0
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;8;1
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;9;0
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;10;0
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;11;1
20;RIACHO-FUNDO;2023;POSSE/PORTE DE ARMA;30;12;0
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;1;18
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;2;10
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;3;7
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;4;19
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;5;10
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;6;9
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;7;11
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;8;8
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;9;7
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;10;12
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;11;13
20;RIACHO-FUNDO;2023;ROUBO A TRANSEUNTE;3;12;7
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;1;3
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;2;2
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;3;2
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;4;2
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;5;2
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;6;0
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;7;1
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;8;0
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;9;1
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;10;6
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;11;0
20;RIACHO-FUNDO;2023;ROUBO DE VEÍCULO;8;12;2
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;1;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;2;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;3;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;4;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;5;1
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;6;1
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;7;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;8;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;9;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;10;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;11;0
20;RIACHO-FUNDO;2023;ROUBO EM COLETIVO;4;12;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;1;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;2;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;3;2
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;4;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;5;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;6;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;7;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;8;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;9;3
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;10;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;11;0
20;RIACHO-FUNDO;2023;ROUBO EM COMÉRCIO *;31;12;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;1;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;2;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;3;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;4;1
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;5;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;6;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;7;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;8;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;9;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;10;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;11;0
20;RIACHO-FUNDO;2023;ROUBO EM RESIDÊNCIA;6;12;0
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;1;2
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;2;1
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;3;1
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;4;1
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;5;2
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;6;1
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;7;0
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;8;0
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;9;0
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;10;3
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;11;0
20;RIACHO-FUNDO;2023;TENTATIVA DE HOMICÍDIO;13;12;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;1;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;2;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;3;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;4;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;5;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;6;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;7;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;8;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;9;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;10;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;11;0
20;RIACHO-FUNDO;2023;TENTATIVA DE LATROCÍNIO;19;12;0
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;1;1
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;2;3
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;3;4
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;4;4
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;5;1
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;6;1
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;7;2
20;RIACHO-FUNDO;2023;TRÁFICO DE DROGAS;11;8;5
